HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Index,Input.HS_CITY,Input.HS_COUNTRY,Input.HS_NAME,Input.HS_POSTAL_CD,Input.HS_STATE,Input.HS_CEEB,Input.HS_NCES,Input.HS_MATCH_NAME,Input.HS_STATE_FULL,Answer.HS_NCES,Answer.HS_NO_NCES.on,Approve,Reject
306996CF71NA84K5D2RA95ZYMC21B0,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:25 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:25 PDT 2020, , ,3PS7W85Z845VGFFB732QCPIO8CJT9A,AXQWKUJF7SQXP,Submitted,Thu Jun 18 12:28:28 PDT 2020,Thu Jun 18 12:40:22 PDT 2020,Sun Jun 21 12:40:22 PDT 2020, , , ,714,0% (0/0),0% (0/0),0% (0/0),1229,Riverside,USA,st mary academy - bay view,02915,RI,400215, , ,Rhode Island,01257474,false,x, 
306996CF71NA84K5D2RA95ZYMC21B0,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:25 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:25 PDT 2020, , ,3VNXK88KKHLAT7J0CY25D7695XZ9V6,A3S6PT01MUIVYY,Submitted,Thu Jun 18 12:26:30 PDT 2020,Thu Jun 18 12:27:53 PDT 2020,Sun Jun 21 12:27:53 PDT 2020, , , ,83,0% (0/0),0% (0/0),0% (0/0),1229,Riverside,USA,st mary academy - bay view,02915,RI,400215, , ,Rhode Island, ,true,x, 
306996CF71NA84K5D2RA95ZYMC2B1A,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:21 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:21 PDT 2020, , ,3M1CVSFP658WTIXOI5MV3FILUN2QA8,A2ZZW6KME1FUDU,Submitted,Thu Jun 18 12:27:24 PDT 2020,Thu Jun 18 12:34:44 PDT 2020,Sun Jun 21 12:34:44 PDT 2020, , , ,440,0% (0/0),0% (0/0),0% (0/0),1106,Dacula,USA,hebron christian academy,30019,GA,111808, , ,Georgia, ,true,x, 
306996CF71NA84K5D2RA95ZYMC2B1A,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:21 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:21 PDT 2020, , ,3OE22WJIGNRG8RBMOA3M3GUF1QQQUG,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:16:32 PDT 2020,Thu Jun 18 12:16:36 PDT 2020,Sun Jun 21 12:16:36 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1106,Dacula,USA,hebron christian academy,30019,GA,111808, , ,Georgia, ,true, ,x
306996CF71NA84K5D2RA95ZYMC2B1A,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:21 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:21 PDT 2020, , ,3WQ3B2KGEDJDVOIZ34WCXPUJ4TUB1S,A3AJ5Z7JX7LBAW,Submitted,Thu Jun 18 12:24:46 PDT 2020,Thu Jun 18 12:25:20 PDT 2020,Sun Jun 21 12:25:20 PDT 2020, , , ,34,0% (0/0),0% (0/0),0% (0/0),1106,Dacula,USA,hebron christian academy,30019,GA,111808, , ,Georgia, ,true,x, 
306996CF71NA84K5D2RA95ZYMC2B1A,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:21 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:21 PDT 2020, , ,3XC1O3LBOXPQHHGKW05GHY9J860LTZ,A1Q890R4148O5G,Submitted,Thu Jun 18 12:27:52 PDT 2020,Thu Jun 18 12:27:56 PDT 2020,Sun Jun 21 12:27:56 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1106,Dacula,USA,hebron christian academy,30019,GA,111808, , ,Georgia, ,true, ,x
306W7JMRZ31SJ44QCN0POFM60I88BR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:15 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:15 PDT 2020, , ,3DYGAII7PQB3GM3Q7O4STA7GT92QPO,A1Q890R4148O5G,Submitted,Thu Jun 18 12:27:40 PDT 2020,Thu Jun 18 12:27:43 PDT 2020,Sun Jun 21 12:27:43 PDT 2020, , , ,3,0% (0/0),0% (0/0),0% (0/0),126,Los Angeles,USA,indian springs high school,90025,CA,051627, , ,California, ,true, ,x
306W7JMRZ31SJ44QCN0POFM60I88BR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:15 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:15 PDT 2020, , ,3HWRJOOETA5BWBTDQEDMUYNDXQKSET,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:24:09 PDT 2020,Thu Jun 18 12:24:15 PDT 2020,Sun Jun 21 12:24:15 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),126,Los Angeles,USA,indian springs high school,90025,CA,051627, , ,California, ,true, ,x
306W7JMRZ31SJ44QCN0POFM60I88BR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:15 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:15 PDT 2020, , ,3LQ8PUHQFQVYM7HJB3REBZE3G88IH5,A1ZGOZQF2VZ0X9,Submitted,Thu Jun 18 12:18:41 PDT 2020,Thu Jun 18 12:25:25 PDT 2020,Sun Jun 21 12:25:25 PDT 2020, , , ,404,0% (0/0),0% (0/0),0% (0/0),126,Los Angeles,USA,indian springs high school,90025,CA,051627, , ,California, ,true,x, 
306W7JMRZ31SJ44QCN0POFM60I88BR,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:15 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:15 PDT 2020, , ,3U4J9857OJER6AX1SKDLYZLW7FU7BL,A3AJ5Z7JX7LBAW,Submitted,Thu Jun 18 12:24:13 PDT 2020,Thu Jun 18 12:24:43 PDT 2020,Sun Jun 21 12:24:43 PDT 2020, , , ,30,0% (0/0),0% (0/0),0% (0/0),126,Los Angeles,USA,indian springs high school,90025,CA,051627, , ,California, ,true,x, 
306W7JMRZ31SJ44QCN0POFM60I8B8U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:25 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:25 PDT 2020, , ,34HJIJKLPAZ9W1DOV36EWZVTJ5M4V6,A2ZZW6KME1FUDU,Submitted,Thu Jun 18 12:29:17 PDT 2020,Thu Jun 18 12:40:48 PDT 2020,Sun Jun 21 12:40:48 PDT 2020, , , ,691,0% (0/0),0% (0/0),0% (0/0),40,Santa Rosa,USA,summerfield waldorf school,95401,CA,053349, , ,California, ,true,x, 
306W7JMRZ31SJ44QCN0POFM60I8B8U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:25 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:25 PDT 2020, , ,3AUQQEL7UAWSXDVNC2JCKW5G2T5V0G,A1BQ71W4QHT62P,Submitted,Thu Jun 18 12:30:58 PDT 2020,Thu Jun 18 12:31:46 PDT 2020,Sun Jun 21 12:31:46 PDT 2020, , , ,48,0% (0/0),0% (0/0),0% (0/0),40,Santa Rosa,USA,summerfield waldorf school,95401,CA,053349, , ,California, ,true,x, 
306W7JMRZ31SJ44QCN0POFM60I8B8U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:25 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:25 PDT 2020, , ,3LRKMWOKBAKG273BSMCTOQBRN2T2Z5,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:21:17 PDT 2020,Thu Jun 18 12:21:23 PDT 2020,Sun Jun 21 12:21:23 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),40,Santa Rosa,USA,summerfield waldorf school,95401,CA,053349, , ,California, ,true, ,x
306W7JMRZ31SJ44QCN0POFM60I8B8U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:25 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:25 PDT 2020, , ,3XCC1ODXDQEOSZJ5KG8HY57VURQRQH,A12X0FLEDDVFPI,Submitted,Thu Jun 18 12:28:21 PDT 2020,Thu Jun 18 12:31:45 PDT 2020,Sun Jun 21 12:31:45 PDT 2020, , , ,204,0% (0/0),0% (0/0),0% (0/0),40,Santa Rosa,USA,summerfield waldorf school,95401,CA,053349, , ,California, ,true,x, 
307FVKVSZWI4YREYN3YW21K5F6L47U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:52 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:52 PDT 2020, , ,30ZX6P7VFDYQ2SY7A0970WN144CJ2X,A2TBG0QLTDM9LF,Submitted,Thu Jun 18 12:10:26 PDT 2020,Thu Jun 18 12:12:54 PDT 2020,Sun Jun 21 12:12:54 PDT 2020, , , ,148,0% (0/0),0% (0/0),0% (0/0),189,Oxnard,USA,santa clara high school,93033,CA,052300, , ,California, ,true,x, 
307FVKVSZWI4YREYN3YW21K5F6L47U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:52 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:52 PDT 2020, , ,35H6S234SF36DU2N80HGPZL828J56E,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:09:31 PDT 2020,Thu Jun 18 12:09:38 PDT 2020,Sun Jun 21 12:09:38 PDT 2020, , , ,7,0% (0/0),0% (0/0),0% (0/0),189,Oxnard,USA,santa clara high school,93033,CA,052300, , ,California, ,true, ,x
307FVKVSZWI4YREYN3YW21K5F6L47U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:52 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:52 PDT 2020, , ,3RU7GD8VPTWFT2I3ZSTXOAMHBX9PSY,A35Y4Q1GSM12JD,Submitted,Thu Jun 18 11:44:54 PDT 2020,Thu Jun 18 11:45:19 PDT 2020,Sun Jun 21 11:45:19 PDT 2020, , , ,25,0% (0/0),0% (0/0),0% (0/0),189,Oxnard,USA,santa clara high school,93033,CA,052300, , ,California, ,true,x, 
307FVKVSZWI4YREYN3YW21K5F6L47U,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:52 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:52 PDT 2020, , ,3W2LOLRXLGI2HWLA7BOK2JVMVLNRKE,A1E8UHTVL7X3IT,Submitted,Thu Jun 18 11:53:58 PDT 2020,Thu Jun 18 11:54:45 PDT 2020,Sun Jun 21 11:54:45 PDT 2020, , , ,47,0% (0/0),0% (0/0),0% (0/0),189,Oxnard,USA,santa clara high school,93033,CA,052300, , ,California, ,true,x, 
307FVKVSZWI4YREYN3YW21K5F6L74X,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,3C2NJ6JBKFKMLIPSPY1ZT34IDODN21,A14N7TK3CEQVAE,Submitted,Thu Jun 18 11:57:03 PDT 2020,Thu Jun 18 11:58:13 PDT 2020,Sun Jun 21 11:58:13 PDT 2020, , , ,70,0% (0/0),0% (0/0),0% (0/0),1027,Eads,USA,briarcrest christian school,38028,TN,431391, , ,Tennessee, ,true,x, 
307FVKVSZWI4YREYN3YW21K5F6L74X,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,3C5W7UE9CKTH4G7P1M7S6E9EL76MXD,A2ODEPSKNQJU1,Submitted,Thu Jun 18 12:03:39 PDT 2020,Thu Jun 18 12:04:10 PDT 2020,Sun Jun 21 12:04:10 PDT 2020, , , ,31,0% (0/0),0% (0/0),0% (0/0),1027,Eads,USA,briarcrest christian school,38028,TN,431391, , ,Tennessee, ,true,x, 
307FVKVSZWI4YREYN3YW21K5F6L74X,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,3IHR8NYAMC4WRHGS9RXFQ76BXHB4PB,A3C9NF541MQ83M,Submitted,Thu Jun 18 11:59:21 PDT 2020,Thu Jun 18 11:59:25 PDT 2020,Sun Jun 21 11:59:25 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),1027,Eads,USA,briarcrest christian school,38028,TN,431391, , ,Tennessee, ,true, ,x
307FVKVSZWI4YREYN3YW21K5F6L74X,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:59 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:59 PDT 2020, , ,3QJOXOW4XOU8YGG86HH0IPO751VEMW,A3FA5P7O80KJAP,Submitted,Thu Jun 18 12:01:57 PDT 2020,Thu Jun 18 12:25:59 PDT 2020,Sun Jun 21 12:25:59 PDT 2020, , , ,1442,0% (0/0),0% (0/0),0% (0/0),1027,Eads,USA,briarcrest christian school,38028,TN,431391, , ,Tennessee, ,true,x, 
307L9TDWK3V8JGNH3WA2OTEP1LTN32,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:01 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:01 PDT 2020, , ,36V4Q8R5ZP3XVJ6DF8C0C6DLO4PQMQ,A1Q890R4148O5G,Submitted,Thu Jun 18 12:22:16 PDT 2020,Thu Jun 18 12:22:20 PDT 2020,Sun Jun 21 12:22:20 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),99,Van Nuys,USA,los angeles hebrew hs,91411,CA, , , ,California, ,true, ,x
307L9TDWK3V8JGNH3WA2OTEP1LTN32,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:01 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:01 PDT 2020, , ,3DEL4X4ELBOHYXW3KPV309WLUHOXYI,AQA4AX0RCRPSV,Submitted,Thu Jun 18 12:16:47 PDT 2020,Thu Jun 18 12:16:53 PDT 2020,Sun Jun 21 12:16:53 PDT 2020, , , ,6,0% (0/0),0% (0/0),0% (0/0),99,Van Nuys,USA,los angeles hebrew hs,91411,CA, , , ,California, ,true, ,x
307L9TDWK3V8JGNH3WA2OTEP1LTN32,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:01 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:01 PDT 2020, , ,3ERMJ6L4D3VNP11YJ93UCFWQJEXM7O,A17LA7KM9S0SCS,Submitted,Thu Jun 18 12:23:00 PDT 2020,Thu Jun 18 12:26:39 PDT 2020,Sun Jun 21 12:26:39 PDT 2020, , , ,219,0% (0/0),0% (0/0),0% (0/0),99,Van Nuys,USA,los angeles hebrew hs,91411,CA, , , ,California, ,true, ,x
307L9TDWK3V8JGNH3WA2OTEP1LTN32,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:01 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:01 PDT 2020, , ,3VAR3R6G1U4FPIRT6UADIJHQPYD8O7,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:05:27 PDT 2020,Thu Jun 18 12:05:31 PDT 2020,Sun Jun 21 12:05:31 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),99,Van Nuys,USA,los angeles hebrew hs,91411,CA, , , ,California, ,true, ,x
307L9TDWK3V8JGNH3WA2OTEP1LU3NJ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,30JNVC0ORENB3552OBWNK15P7IQQHH,AAHPYD3M7T84Y,Submitted,Thu Jun 18 12:22:08 PDT 2020,Thu Jun 18 12:22:50 PDT 2020,Sun Jun 21 12:22:50 PDT 2020, , , ,42,0% (0/0),0% (0/0),0% (0/0),21,Pacific Palisade,USA,palisades high school,90272,CA, , , ,California, ,true,x, 
307L9TDWK3V8JGNH3WA2OTEP1LU3NJ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,3AMYWKA6YGPSL485DFDFY5LZJ3QO64,A3C9NF541MQ83M,Submitted,Thu Jun 18 12:16:37 PDT 2020,Thu Jun 18 12:16:41 PDT 2020,Sun Jun 21 12:16:41 PDT 2020, , , ,4,0% (0/0),0% (0/0),0% (0/0),21,Pacific Palisade,USA,palisades high school,90272,CA, , , ,California, ,true, ,x
307L9TDWK3V8JGNH3WA2OTEP1LU3NJ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,3OXV7EAXLJT3ZFFJUHTNA2NOOCX63U,A17LA7KM9S0SCS,Submitted,Thu Jun 18 12:23:04 PDT 2020,Thu Jun 18 12:26:56 PDT 2020,Sun Jun 21 12:26:56 PDT 2020, , , ,232,0% (0/0),0% (0/0),0% (0/0),21,Pacific Palisade,USA,palisades high school,90272,CA, , , ,California, ,true, ,x
307L9TDWK3V8JGNH3WA2OTEP1LU3NJ,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:21:17 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:21:17 PDT 2020, , ,3PIWWX1FJO9Q8OWFHLFZZD9I6F4JJQ,AT8291QY5EL9T,Submitted,Thu Jun 18 12:28:22 PDT 2020,Thu Jun 18 12:51:03 PDT 2020,Sun Jun 21 12:51:03 PDT 2020, , , ,1361,0% (0/0),0% (0/0),0% (0/0),21,Pacific Palisade,USA,palisades high school,90272,CA, , , ,California,060148804593,false,x, 
3087LXLJ7RJ0EWB3ML96EQ79WINF0S,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:46 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:46 PDT 2020, , ,37FMASSAYHUOVUEXBBHIPOB5LVMIB8,A2UHK8HUXXMSVM,Submitted,Thu Jun 18 11:21:27 PDT 2020,Thu Jun 18 11:23:58 PDT 2020,Sun Jun 21 11:23:58 PDT 2020, , , ,151,0% (0/0),0% (0/0),0% (0/0),1049,Greens Farms,USA,greens farms academy,06838,CT,070915, , ,Connecticut, ,true,x, 
3087LXLJ7RJ0EWB3ML96EQ79WINF0S,3JEJVC0BAHFY5547IU8IPVOJL2VKNX,Perform a database search,"Enter the provided information into the search portal. If a matching result returns, enter it into the database. If no results are returned then indicate that this is the case.","data collection, website",$0.07,Thu Jun 18 11:20:46 PDT 2020,4,BatchId:4084494;OriginalHitTemplateId:928390855;,3600,259200,Thu Jun 25 11:20:46 PDT 2020, , ,39O5D9O87YVSFWOK486QW2FYKYYC3I,A3NZC0P3E4R8HP,Submitted,Thu Jun 18 11:52:57 PDT 2020,Thu Jun 18 11:54:14 PDT 2020,Sun Jun 21 11:54:14 PDT 2020, , , ,77,0% (0/0),0% (0/0),0% (0/0),1049,Greens Farms,USA,greens farms academy,06838,CT,070915, , ,Connecticut, ,true,x, 
